Time,0x180601fd_0_1
11-29-2022_14.59.58,19549
11-29-2022_14.59.58,18553
11-29-2022_14.59.58,18926
11-29-2022_14.59.58,19175
11-29-2022_14.59.58,18055
11-29-2022_14.59.58,18179
11-29-2022_14.59.59,19300
11-29-2022_14.59.59,18802
11-29-2022_14.59.59,18553
11-29-2022_14.59.59,18802
11-29-2022_14.59.59,19300
11-29-2022_14.59.59,18304
11-29-2022_14.59.59,18677
11-29-2022_14.59.59,19549
11-29-2022_14.59.59,19051
11-29-2022_14.59.59,18677
11-29-2022_15.00.00,19300
11-29-2022_15.00.00,19673
11-29-2022_15.00.00,18802
11-29-2022_15.00.00,19424
11-29-2022_15.00.00,20296
11-29-2022_15.00.00,19922
11-29-2022_15.00.00,19673
11-29-2022_15.00.00,19798
11-29-2022_15.00.00,19922
11-29-2022_15.00.00,19051
11-29-2022_15.00.01,19549
11-29-2022_15.00.01,20296
11-29-2022_15.00.01,19549
11-29-2022_15.00.01,19922
11-29-2022_15.00.01,20794
11-29-2022_15.00.01,19673
11-29-2022_15.00.01,19175
11-29-2022_15.00.01,18926
11-29-2022_15.00.01,19424
11-29-2022_15.00.01,18553
11-29-2022_15.00.02,18553
11-29-2022_15.00.02,19175
11-29-2022_15.00.02,18179
11-29-2022_15.00.02,18553
11-29-2022_15.00.02,18926
11-29-2022_15.00.02,19051
11-29-2022_15.00.02,18428
11-29-2022_15.00.02,18677
11-29-2022_15.00.02,19300
11-29-2022_15.00.02,18304
11-29-2022_15.00.03,18428
11-29-2022_15.00.03,19300
11-29-2022_15.00.03,18926
11-29-2022_15.00.03,19051
11-29-2022_15.00.03,19175
11-29-2022_15.00.03,19300
11-29-2022_15.00.03,18179
11-29-2022_15.00.03,18553
11-29-2022_15.00.03,19175
11-29-2022_15.00.03,19175
11-29-2022_15.00.04,18802
11-29-2022_15.00.04,19051
11-29-2022_15.00.04,19300
11-29-2022_15.00.04,18304
11-29-2022_15.00.04,18428
11-29-2022_15.00.04,19300
11-29-2022_15.00.04,18553
11-29-2022_15.00.04,18926
11-29-2022_15.00.04,18926
11-29-2022_15.00.04,18926
11-29-2022_15.00.05,18428
11-29-2022_15.00.05,18553
11-29-2022_15.00.05,19300
11-29-2022_15.00.05,18304
11-29-2022_15.00.05,18802
11-29-2022_15.00.05,19424
11-29-2022_15.00.05,18802
11-29-2022_15.00.05,18553
11-29-2022_15.00.05,18926
11-29-2022_15.00.05,19175
11-29-2022_15.00.06,18553
11-29-2022_15.00.06,19300
11-29-2022_15.00.06,21043
11-29-2022_15.00.06,21541
11-29-2022_15.00.06,18055
11-29-2022_15.00.06,20296
11-29-2022_15.00.06,20669
11-29-2022_15.00.06,18179
11-29-2022_15.00.06,18802
11-29-2022_15.00.06,19175
11-29-2022_15.00.07,18553
11-29-2022_15.00.07,18553
11-29-2022_15.00.07,18926
11-29-2022_15.00.07,18802
11-29-2022_15.00.07,18926
11-29-2022_15.00.07,18926
11-29-2022_15.00.07,19549
11-29-2022_15.00.07,18926
11-29-2022_15.00.07,18926
11-29-2022_15.00.07,19300
11-29-2022_15.00.08,18677
11-29-2022_15.00.08,18553
11-29-2022_15.00.08,19300
11-29-2022_15.00.08,19424
11-29-2022_15.00.08,18428
11-29-2022_15.00.08,18553
11-29-2022_15.00.08,19300
11-29-2022_15.00.08,18926
11-29-2022_15.00.08,18553
11-29-2022_15.00.08,21666
11-29-2022_15.00.09,20918
11-29-2022_15.00.09,17557
11-29-2022_15.00.09,21167
11-29-2022_15.00.09,22288
11-29-2022_15.00.09,17308
11-29-2022_15.00.09,18677
11-29-2022_15.00.09,19424
11-29-2022_15.00.09,18802
11-29-2022_15.00.09,18304
11-29-2022_15.00.09,18926
11-29-2022_15.00.10,19175
11-29-2022_15.00.10,18428
11-29-2022_15.00.10,18802
11-29-2022_15.00.10,18926
11-29-2022_15.00.10,18677
11-29-2022_15.00.10,18926
11-29-2022_15.00.10,19300
11-29-2022_15.00.10,18179
11-29-2022_15.00.10,18802
11-29-2022_15.00.11,19300
11-29-2022_15.00.11,18304
11-29-2022_15.00.11,18802
11-29-2022_15.00.11,18926
11-29-2022_15.00.11,18802
11-29-2022_15.00.11,18428
11-29-2022_15.00.11,18802
11-29-2022_15.00.11,19300
11-29-2022_15.00.11,18055
11-29-2022_15.00.11,18677
11-29-2022_15.00.12,19175
11-29-2022_15.00.12,18802
11-29-2022_15.00.12,18677
11-29-2022_15.00.12,19300
11-29-2022_15.00.12,19300
11-29-2022_15.00.12,18428
11-29-2022_15.00.12,18926
11-29-2022_15.00.12,19300
11-29-2022_15.00.12,18802
11-29-2022_15.00.12,18428
11-29-2022_15.00.13,18926
11-29-2022_15.00.13,19300
11-29-2022_15.00.13,18802
11-29-2022_15.00.13,19175
11-29-2022_15.00.13,18304
11-29-2022_15.00.13,18553
11-29-2022_15.00.13,18926
11-29-2022_15.00.13,19051
11-29-2022_15.00.13,18428
11-29-2022_15.00.14,18553
11-29-2022_15.00.14,19175
11-29-2022_15.00.14,18428
11-29-2022_15.00.14,19175
11-29-2022_15.00.14,18926
11-29-2022_15.00.14,18553
11-29-2022_15.00.14,19300
11-29-2022_15.00.14,19300
11-29-2022_15.00.14,18304
11-29-2022_15.00.15,18553
11-29-2022_15.00.15,19300
11-29-2022_15.00.15,18926
11-29-2022_15.00.15,19051
11-29-2022_15.00.15,19175
11-29-2022_15.00.15,18304
11-29-2022_15.00.15,18926
11-29-2022_15.00.15,19051
11-29-2022_15.00.15,18553
11-29-2022_15.00.16,19175
11-29-2022_15.00.16,19175
11-29-2022_15.00.16,18428
11-29-2022_15.00.16,19051
11-29-2022_15.00.16,19300
11-29-2022_15.00.16,18677
11-29-2022_15.00.16,18926
11-29-2022_15.00.16,19424
11-29-2022_15.00.16,18553
11-29-2022_15.00.17,18553
11-29-2022_15.00.17,18802
11-29-2022_15.00.17,18802
11-29-2022_15.00.17,18926
11-29-2022_15.00.17,19549
11-29-2022_15.00.17,18179
11-29-2022_15.00.17,18304
11-29-2022_15.00.17,19300
11-29-2022_15.00.17,18677
11-29-2022_15.00.18,18428
11-29-2022_15.00.18,19300
11-29-2022_15.00.18,18179
11-29-2022_15.00.18,18677
11-29-2022_15.00.18,19175
11-29-2022_15.00.18,18677
11-29-2022_15.00.18,18802
11-29-2022_15.00.18,19424
11-29-2022_15.00.18,19300
11-29-2022_15.00.19,18553
11-29-2022_15.00.19,18926
11-29-2022_15.00.19,19175
11-29-2022_15.00.19,18428
11-29-2022_15.00.19,18677
11-29-2022_15.00.19,19175
11-29-2022_15.00.19,19175
11-29-2022_15.00.19,18553
11-29-2022_15.00.19,18428
11-29-2022_15.00.19,19300
11-29-2022_15.00.20,18553
11-29-2022_15.00.20,18428
11-29-2022_15.00.20,19300
11-29-2022_15.00.20,19175
11-29-2022_15.00.20,18428
11-29-2022_15.00.20,19051
11-29-2022_15.00.20,19175
11-29-2022_15.00.20,18179
11-29-2022_15.00.20,18802
11-29-2022_15.00.20,19300
11-29-2022_15.00.21,18802
11-29-2022_15.00.21,18553
11-29-2022_15.00.21,18802
11-29-2022_15.00.21,19175
11-29-2022_15.00.21,18428
11-29-2022_15.00.21,18802
11-29-2022_15.00.21,19300
11-29-2022_15.00.21,18428
11-29-2022_15.00.21,18553
11-29-2022_15.00.21,18802
11-29-2022_15.00.22,18677
11-29-2022_15.00.22,18304
11-29-2022_15.00.22,18802
11-29-2022_15.00.22,19300
11-29-2022_15.00.22,18055
11-29-2022_15.00.22,18428
11-29-2022_15.00.22,19175
11-29-2022_15.00.22,18677
11-29-2022_15.00.22,18428
11-29-2022_15.00.22,19300
11-29-2022_15.00.23,19175
11-29-2022_15.00.23,18428
11-29-2022_15.00.23,18802
11-29-2022_15.00.23,18179
11-29-2022_15.00.23,18304
11-29-2022_15.00.23,19300
11-29-2022_15.00.23,18677
11-29-2022_15.00.23,18553
11-29-2022_15.00.23,18802
11-29-2022_15.00.24,19175
11-29-2022_15.00.24,18304
11-29-2022_15.00.24,18553
11-29-2022_15.00.24,18802
11-29-2022_15.00.24,18553
11-29-2022_15.00.24,18926
11-29-2022_15.00.24,19175
11-29-2022_15.00.24,18428
11-29-2022_15.00.24,18926
11-29-2022_15.00.25,19300
11-29-2022_15.00.25,18802
11-29-2022_15.00.25,18677
11-29-2022_15.00.25,19300
11-29-2022_15.00.25,18553
11-29-2022_15.00.25,18428
11-29-2022_15.00.25,19300
11-29-2022_15.00.25,18055
11-29-2022_15.00.25,18304
11-29-2022_15.00.26,19051
11-29-2022_15.00.26,18428
11-29-2022_15.00.26,18055
11-29-2022_15.00.26,18677
11-29-2022_15.00.26,19175
11-29-2022_15.00.26,18304
11-29-2022_15.00.26,18304
11-29-2022_15.00.26,19300
11-29-2022_15.00.26,18428
11-29-2022_15.00.26,18428
11-29-2022_15.00.27,18926
11-29-2022_15.00.27,19175
11-29-2022_15.00.27,18304
11-29-2022_15.00.27,18677
11-29-2022_15.00.27,18926
11-29-2022_15.00.27,18553
11-29-2022_15.00.27,18304
11-29-2022_15.00.27,19051
11-29-2022_15.00.27,19300
11-29-2022_15.00.27,18179
11-29-2022_15.00.28,18802
11-29-2022_15.00.28,18926
11-29-2022_15.00.28,18055
11-29-2022_15.00.28,18553
11-29-2022_15.00.28,18677
11-29-2022_15.00.28,19051
11-29-2022_15.00.28,18428
11-29-2022_15.00.28,18553
11-29-2022_15.00.28,19424
11-29-2022_15.00.28,18428
11-29-2022_15.00.29,18428
11-29-2022_15.00.29,19300
11-29-2022_15.00.29,18802
11-29-2022_15.00.29,18802
11-29-2022_15.00.29,19300
11-29-2022_15.00.29,18926
11-29-2022_15.00.29,18428
11-29-2022_15.00.29,18428
11-29-2022_15.00.29,19051
11-29-2022_15.00.29,18428
11-29-2022_15.00.30,18677
11-29-2022_15.00.30,19175
11-29-2022_15.00.30,18677
11-29-2022_15.00.30,19051
11-29-2022_15.00.30,19051
11-29-2022_15.00.30,18677
11-29-2022_15.00.30,19175
11-29-2022_15.00.30,19424
11-29-2022_15.00.30,18926
11-29-2022_15.00.31,18428
11-29-2022_15.00.31,19175
11-29-2022_15.00.31,19300
11-29-2022_15.00.31,18677
11-29-2022_15.00.31,19424
11-29-2022_15.00.31,18304
11-29-2022_15.00.31,18553
11-29-2022_15.00.31,19051
11-29-2022_15.00.31,18802
11-29-2022_15.00.32,18677
11-29-2022_15.00.32,18926
11-29-2022_15.00.32,19424
11-29-2022_15.00.32,18428
11-29-2022_15.00.32,19175
11-29-2022_15.00.32,18802
11-29-2022_15.00.32,18677
11-29-2022_15.00.32,19424
11-29-2022_15.00.32,19300
11-29-2022_15.00.33,18677
11-29-2022_15.00.33,18802
11-29-2022_15.00.33,19175
11-29-2022_15.00.33,18428
11-29-2022_15.00.33,19051
11-29-2022_15.00.33,19424
11-29-2022_15.00.33,18428
11-29-2022_15.00.33,19051
11-29-2022_15.00.34,18428
11-29-2022_15.00.34,18677
11-29-2022_15.00.34,19175
11-29-2022_15.00.34,18553
11-29-2022_15.00.34,18553
11-29-2022_15.00.34,19175
11-29-2022_15.00.34,18055
11-29-2022_15.00.34,18553
11-29-2022_15.00.34,19175
11-29-2022_15.00.35,18926
11-29-2022_15.00.35,18677
11-29-2022_15.00.35,18802
11-29-2022_15.00.35,18428
11-29-2022_15.00.35,18677
11-29-2022_15.00.35,19673
11-29-2022_15.00.35,18677
11-29-2022_15.00.35,18428
11-29-2022_15.00.35,19051
11-29-2022_15.00.36,19300
11-29-2022_15.00.36,18553
11-29-2022_15.00.36,18926
11-29-2022_15.00.36,18553
11-29-2022_15.00.36,18677
11-29-2022_15.00.36,19175
11-29-2022_15.00.36,18677
11-29-2022_15.00.36,18428
11-29-2022_15.00.36,18926
11-29-2022_15.00.37,19300
11-29-2022_15.00.37,18677
11-29-2022_15.00.37,18677
11-29-2022_15.00.37,19051
11-29-2022_15.00.37,18428
11-29-2022_15.00.37,18553
11-29-2022_15.00.37,18926
11-29-2022_15.00.37,19051
11-29-2022_15.00.37,18553
11-29-2022_15.00.37,18553
11-29-2022_15.00.38,19300
11-29-2022_15.00.38,18304
11-29-2022_15.00.38,18677
11-29-2022_15.00.38,19300
11-29-2022_15.00.38,19051
11-29-2022_15.00.38,18553
11-29-2022_15.00.38,19175
11-29-2022_15.00.38,19300
11-29-2022_15.00.38,18677
11-29-2022_15.00.38,18802
11-29-2022_15.00.39,19424
11-29-2022_15.00.39,19175
11-29-2022_15.00.39,19175
11-29-2022_15.00.39,19051
11-29-2022_15.00.39,19424
11-29-2022_15.00.39,18553
11-29-2022_15.00.39,18553
11-29-2022_15.00.39,19175
11-29-2022_15.00.39,18677
11-29-2022_15.00.39,18677
11-29-2022_15.00.40,19175
11-29-2022_15.00.40,18802
11-29-2022_15.00.40,18304
11-29-2022_15.00.40,18926
11-29-2022_15.00.40,19424
11-29-2022_15.00.40,18553
11-29-2022_15.00.40,18926
11-29-2022_15.00.40,19549
11-29-2022_15.00.40,18926
11-29-2022_15.00.40,18553
11-29-2022_15.00.41,19175
11-29-2022_15.00.41,19549
11-29-2022_15.00.41,18553
11-29-2022_15.00.41,18926
11-29-2022_15.00.41,19300
11-29-2022_15.00.41,18926
11-29-2022_15.00.41,18553
11-29-2022_15.00.41,19300
11-29-2022_15.00.41,19549
11-29-2022_15.00.41,18802
11-29-2022_15.00.42,19051
11-29-2022_15.00.42,19424
11-29-2022_15.00.42,18553
11-29-2022_15.00.42,18304
11-29-2022_15.00.42,19051
11-29-2022_15.00.42,18802
11-29-2022_15.00.42,18553
11-29-2022_15.00.42,19051
11-29-2022_15.00.42,19300
11-29-2022_15.00.42,18677
11-29-2022_15.00.43,18926
11-29-2022_15.00.43,19175
11-29-2022_15.00.43,19175
11-29-2022_15.00.43,19424
11-29-2022_15.00.43,19798
11-29-2022_15.00.43,18677
11-29-2022_15.00.43,18677
11-29-2022_15.00.43,18428
11-29-2022_15.00.44,18677
11-29-2022_15.00.44,18926
11-29-2022_15.00.44,18802
11-29-2022_15.00.44,18553
11-29-2022_15.00.44,18802
11-29-2022_15.00.44,19300
11-29-2022_15.00.44,18428
11-29-2022_15.00.44,18304
11-29-2022_15.00.44,19300
11-29-2022_15.00.44,18926
11-29-2022_15.00.45,18055
11-29-2022_15.00.45,18677
11-29-2022_15.00.45,19175
11-29-2022_15.00.45,19175
11-29-2022_15.00.45,19300
11-29-2022_15.00.45,19051
11-29-2022_15.00.45,18304
11-29-2022_15.00.45,18802
11-29-2022_15.00.45,18926
11-29-2022_15.00.46,18179
11-29-2022_15.00.46,18677
11-29-2022_15.00.46,19175
11-29-2022_15.00.46,18428
11-29-2022_15.00.46,18802
11-29-2022_15.00.46,18677
11-29-2022_15.00.46,18304
11-29-2022_15.00.46,18802
11-29-2022_15.00.46,19300
11-29-2022_15.00.47,18553
11-29-2022_15.00.47,18179
11-29-2022_15.00.47,19175
11-29-2022_15.00.47,18802
11-29-2022_15.00.47,18553
11-29-2022_15.00.47,19051
11-29-2022_15.00.47,19300
11-29-2022_15.00.47,18553
11-29-2022_15.00.47,18802
11-29-2022_15.00.47,19175
11-29-2022_15.00.48,18677
11-29-2022_15.00.48,18428
11-29-2022_15.00.48,19673
11-29-2022_15.00.48,23035
11-29-2022_15.00.48,26397
11-29-2022_15.00.48,28140
11-29-2022_15.00.48,29510
11-29-2022_15.00.48,29385
11-29-2022_15.00.48,28389
11-29-2022_15.00.48,19051
11-29-2022_15.00.49,18926
11-29-2022_15.00.49,18802
11-29-2022_15.00.49,18926
11-29-2022_15.00.49,19300
11-29-2022_15.00.49,29261
11-29-2022_15.00.49,32872
11-29-2022_15.00.49,30506
11-29-2022_15.00.49,30506
11-29-2022_15.00.49,32000
11-29-2022_15.00.49,32872
11-29-2022_15.00.50,32498
11-29-2022_15.00.50,33121
11-29-2022_15.00.50,33370
11-29-2022_15.00.50,30506
11-29-2022_15.00.50,17806
11-29-2022_15.00.50,20669
11-29-2022_15.00.50,23658
11-29-2022_15.00.50,30381
11-29-2022_15.00.50,30879
11-29-2022_15.00.50,28514
11-29-2022_15.00.51,35237
11-29-2022_15.00.51,42833
11-29-2022_15.00.51,38475
11-29-2022_15.00.51,39097
11-29-2022_15.00.51,39346
11-29-2022_15.00.51,36856
11-29-2022_15.00.51,37230
11-29-2022_15.00.51,36731
11-29-2022_15.00.51,39222
11-29-2022_15.00.51,41712
11-29-2022_15.00.52,43082
11-29-2022_15.00.52,42085
11-29-2022_15.00.52,41463
11-29-2022_15.00.52,41338
11-29-2022_15.00.52,43206
11-29-2022_15.00.52,45572
11-29-2022_15.00.52,46070
11-29-2022_15.00.52,41712
11-29-2022_15.00.52,38475
11-29-2022_15.00.52,23035
11-29-2022_15.00.53,22786
11-29-2022_15.00.53,24280
11-29-2022_15.00.53,22164
11-29-2022_15.00.53,21167
11-29-2022_15.00.53,21666
11-29-2022_15.00.53,21666
11-29-2022_15.00.53,5105
11-29-2022_15.00.53,1121
11-29-2022_15.00.53,0
11-29-2022_15.00.53,9214
11-29-2022_15.00.53,23907
11-29-2022_15.00.54,25899
11-29-2022_15.00.54,15066
11-29-2022_15.00.54,24031
11-29-2022_15.00.54,23782
11-29-2022_15.00.54,21666
11-29-2022_15.00.54,23035
11-29-2022_15.00.54,18802
11-29-2022_15.00.54,18926
11-29-2022_15.00.54,19051
11-29-2022_15.00.54,17930
11-29-2022_15.00.55,18428
11-29-2022_15.00.55,19300
11-29-2022_15.00.55,18179
11-29-2022_15.00.55,18428
11-29-2022_15.00.55,18926
11-29-2022_15.00.55,18304
11-29-2022_15.00.55,18304
11-29-2022_15.00.55,18553
11-29-2022_15.00.55,19175
11-29-2022_15.00.55,18304
11-29-2022_15.00.56,18802
11-29-2022_15.00.56,19175
11-29-2022_15.00.56,18428
11-29-2022_15.00.56,18428
11-29-2022_15.00.56,18926
11-29-2022_15.00.56,18926
11-29-2022_15.00.56,18179
11-29-2022_15.00.56,18677
11-29-2022_15.00.56,19300
11-29-2022_15.00.56,18179
11-29-2022_15.00.57,18428
11-29-2022_15.00.57,19051
11-29-2022_15.00.57,18802
11-29-2022_15.00.57,18553
11-29-2022_15.00.57,18802
11-29-2022_15.00.57,19424
11-29-2022_15.00.57,18428
11-29-2022_15.00.57,18304
11-29-2022_15.00.57,19175
11-29-2022_15.00.57,18802
11-29-2022_15.00.58,18553
11-29-2022_15.00.58,19051
11-29-2022_15.00.58,19300
11-29-2022_15.00.58,18179
11-29-2022_15.00.58,18677
11-29-2022_15.00.58,19175
11-29-2022_15.00.58,18428
11-29-2022_15.00.58,18802
11-29-2022_15.00.58,18802
11-29-2022_15.00.58,18926
11-29-2022_15.00.59,18553
11-29-2022_15.00.59,18553
11-29-2022_15.00.59,19175
11-29-2022_15.00.59,18179
11-29-2022_15.00.59,18677
11-29-2022_15.00.59,19424
11-29-2022_15.00.59,18802
11-29-2022_15.00.59,18304
11-29-2022_15.00.59,18926
11-29-2022_15.00.59,19175
11-29-2022_15.01.00,18428
11-29-2022_15.01.00,19051
11-29-2022_15.01.00,19175
11-29-2022_15.01.00,18802
11-29-2022_15.01.00,18553
11-29-2022_15.01.00,18926
11-29-2022_15.01.00,19300
11-29-2022_15.01.00,18553
11-29-2022_15.01.00,19051
11-29-2022_15.01.00,19300
11-29-2022_15.01.01,18179
11-29-2022_15.01.01,18304
11-29-2022_15.01.01,18802
11-29-2022_15.01.01,18677
11-29-2022_15.01.01,18553
11-29-2022_15.01.01,19051
11-29-2022_15.01.01,19300
11-29-2022_15.01.01,18179
11-29-2022_15.01.01,18553
11-29-2022_15.01.01,19300
11-29-2022_15.01.02,18802
11-29-2022_15.01.02,18553
11-29-2022_15.01.02,18926
11-29-2022_15.01.02,19300
11-29-2022_15.01.02,18179
11-29-2022_15.01.02,18677
11-29-2022_15.01.02,19300
11-29-2022_15.01.02,18802
11-29-2022_15.01.02,18553
11-29-2022_15.01.02,19300
11-29-2022_15.01.03,19424
11-29-2022_15.01.03,18304
11-29-2022_15.01.03,18802
11-29-2022_15.01.03,19051
11-29-2022_15.01.03,18428
11-29-2022_15.01.03,18802
11-29-2022_15.01.03,19300
11-29-2022_15.01.03,18802
11-29-2022_15.01.03,18553
11-29-2022_15.01.03,18802
11-29-2022_15.01.04,19175
11-29-2022_15.01.04,18553
11-29-2022_15.01.04,18926
11-29-2022_15.01.04,19175
11-29-2022_15.01.04,18428
11-29-2022_15.01.04,18553
11-29-2022_15.01.04,18802
11-29-2022_15.01.04,18553
11-29-2022_15.01.04,18428
11-29-2022_15.01.04,18677
11-29-2022_15.01.05,19300
11-29-2022_15.01.05,18428
11-29-2022_15.01.05,18553
11-29-2022_15.01.05,19300
11-29-2022_15.01.05,18677
11-29-2022_15.01.05,18553
11-29-2022_15.01.05,18926
11-29-2022_15.01.05,19300
11-29-2022_15.01.05,18428
11-29-2022_15.01.05,18677
11-29-2022_15.01.06,19175
11-29-2022_15.01.06,18677
11-29-2022_15.01.06,18428
11-29-2022_15.01.06,18926
11-29-2022_15.01.06,19300
11-29-2022_15.01.06,18553
11-29-2022_15.01.06,18553
11-29-2022_15.01.06,19175
11-29-2022_15.01.06,18055
11-29-2022_15.01.06,18802
11-29-2022_15.01.07,24654
11-29-2022_15.01.07,26397
11-29-2022_15.01.07,25401
11-29-2022_15.01.07,26895
11-29-2022_15.01.07,36109
11-29-2022_15.01.07,34988
11-29-2022_15.01.07,33121
11-29-2022_15.01.07,34988
11-29-2022_15.01.07,50303
11-29-2022_15.01.07,52295
11-29-2022_15.01.08,47439
11-29-2022_15.01.08,40965
11-29-2022_15.01.08,37105
11-29-2022_15.01.08,25650
11-29-2022_15.01.08,22662
11-29-2022_15.01.08,22288
11-29-2022_15.01.08,23658
11-29-2022_15.01.08,22911
11-29-2022_15.01.08,21417
11-29-2022_15.01.08,21541
11-29-2022_15.01.09,21417
11-29-2022_15.01.09,20545
11-29-2022_15.01.09,5105
11-29-2022_15.01.09,9712
11-29-2022_15.01.09,0
11-29-2022_15.01.09,0
11-29-2022_15.01.09,16810
11-29-2022_15.01.09,25899
11-29-2022_15.01.09,21790
11-29-2022_15.01.09,13074
11-29-2022_15.01.10,20047
11-29-2022_15.01.10,19673
11-29-2022_15.01.10,17681
11-29-2022_15.01.10,18055
11-29-2022_15.01.10,18553
11-29-2022_15.01.10,18802
11-29-2022_15.01.10,18802
11-29-2022_15.01.10,18677
11-29-2022_15.01.10,18802
11-29-2022_15.01.10,18926
11-29-2022_15.01.11,18304
11-29-2022_15.01.11,18677
11-29-2022_15.01.11,19175
11-29-2022_15.01.11,18677
11-29-2022_15.01.11,18677
11-29-2022_15.01.11,18926
11-29-2022_15.01.11,18802
11-29-2022_15.01.11,18428
11-29-2022_15.01.11,18553
11-29-2022_15.01.11,19051
11-29-2022_15.01.12,18428
11-29-2022_15.01.12,18304
11-29-2022_15.01.12,19300
11-29-2022_15.01.12,18677
11-29-2022_15.01.12,18179
11-29-2022_15.01.12,18677
11-29-2022_15.01.12,19175
11-29-2022_15.01.12,18179
11-29-2022_15.01.12,18553
11-29-2022_15.01.12,19051
11-29-2022_15.01.13,18553
11-29-2022_15.01.13,18179
11-29-2022_15.01.13,18802
11-29-2022_15.01.13,19051
11-29-2022_15.01.13,18553
11-29-2022_15.01.13,18677
11-29-2022_15.01.13,19175
11-29-2022_15.01.13,18553
11-29-2022_15.01.13,18553
11-29-2022_15.01.13,18926
11-29-2022_15.01.14,19051
11-29-2022_15.01.14,18802
11-29-2022_15.01.14,19798
11-29-2022_15.01.14,21790
11-29-2022_15.01.14,23533
11-29-2022_15.01.14,29634
11-29-2022_15.01.14,30879
11-29-2022_15.01.14,28140
11-29-2022_15.01.14,29136
11-29-2022_15.01.14,29759
11-29-2022_15.01.15,29385
11-29-2022_15.01.15,29136
11-29-2022_15.01.15,29634
11-29-2022_15.01.15,30008
11-29-2022_15.01.15,29136
11-29-2022_15.01.15,29385
11-29-2022_15.01.15,30257
11-29-2022_15.01.15,29385
11-29-2022_15.01.15,29385
11-29-2022_15.01.15,29385
11-29-2022_15.01.16,29261
11-29-2022_15.01.16,29012
11-29-2022_15.01.16,29136
11-29-2022_15.01.16,30008
11-29-2022_15.01.16,29385
11-29-2022_15.01.16,29385
11-29-2022_15.01.16,29759
11-29-2022_15.01.16,29012
11-29-2022_15.01.16,33370
11-29-2022_15.01.16,35362
11-29-2022_15.01.17,33245
11-29-2022_15.01.17,31502
11-29-2022_15.01.17,32623
11-29-2022_15.01.17,32872
11-29-2022_15.01.17,32747
11-29-2022_15.01.17,33121
11-29-2022_15.01.17,36482
11-29-2022_15.01.17,38101
11-29-2022_15.01.17,37354
11-29-2022_15.01.17,36482
11-29-2022_15.01.18,36856
11-29-2022_15.01.18,37479
11-29-2022_15.01.18,37977
11-29-2022_15.01.18,43082
11-29-2022_15.01.18,48934
11-29-2022_15.01.18,46070
11-29-2022_15.01.18,46941
11-29-2022_15.01.18,47190
11-29-2022_15.01.18,48311
11-29-2022_15.01.18,48311
11-29-2022_15.01.19,47315
11-29-2022_15.01.19,47439
11-29-2022_15.01.19,46692
11-29-2022_15.01.19,47066
11-29-2022_15.01.19,47066
11-29-2022_15.01.19,46941
11-29-2022_15.01.19,52420
11-29-2022_15.01.19,53914
11-29-2022_15.01.19,52171
11-29-2022_15.01.19,55159
11-29-2022_15.01.20,53665
11-29-2022_15.01.20,50552
11-29-2022_15.01.20,47688
11-29-2022_15.01.20,48062
11-29-2022_15.01.20,48560
11-29-2022_15.01.20,48062
11-29-2022_15.01.20,47813
11-29-2022_15.01.20,35860
11-29-2022_15.01.20,24280
11-29-2022_15.01.20,23658
11-29-2022_15.01.21,23409
11-29-2022_15.01.21,30132
11-29-2022_15.01.21,30879
11-29-2022_15.01.21,29883
11-29-2022_15.01.21,25774
11-29-2022_15.01.21,28514
11-29-2022_15.01.21,28887
11-29-2022_15.01.21,28763
11-29-2022_15.01.21,27767
11-29-2022_15.01.21,28265
11-29-2022_15.01.22,28763
11-29-2022_15.01.22,28763
11-29-2022_15.01.22,28887
11-29-2022_15.01.22,29385
11-29-2022_15.01.22,28887
11-29-2022_15.01.22,29261
11-29-2022_15.01.22,29634
11-29-2022_15.01.22,28763
11-29-2022_15.01.22,26272
11-29-2022_15.01.23,24156
11-29-2022_15.01.23,23782
11-29-2022_15.01.23,22039
11-29-2022_15.01.23,21541
11-29-2022_15.01.23,22039
11-29-2022_15.01.23,22164
11-29-2022_15.01.23,24529
11-29-2022_15.01.23,30257
11-29-2022_15.01.23,30257
11-29-2022_15.01.23,28389
11-29-2022_15.01.24,29012
11-29-2022_15.01.24,29883
11-29-2022_15.01.24,28763
11-29-2022_15.01.24,29634
11-29-2022_15.01.24,29261
11-29-2022_15.01.24,29012
11-29-2022_15.01.24,30008
11-29-2022_15.01.24,30132
11-29-2022_15.01.24,28763
11-29-2022_15.01.25,28887
11-29-2022_15.01.25,29883
11-29-2022_15.01.25,31875
11-29-2022_15.01.25,38848
11-29-2022_15.01.25,44700
11-29-2022_15.01.25,46443
11-29-2022_15.01.25,49681
11-29-2022_15.01.25,52544
11-29-2022_15.01.25,55284
11-29-2022_15.01.26,59019
11-29-2022_15.01.26,59144
11-29-2022_15.01.26,59642
11-29-2022_15.01.26,58895
11-29-2022_15.01.26,58646
11-29-2022_15.01.26,58770
11-29-2022_15.01.26,3326
11-29-2022_15.01.26,4945
11-29-2022_15.01.26,3949
11-29-2022_15.01.27,4447
11-29-2022_15.01.27,5443
11-29-2022_15.01.27,5319
