Time,0x180600fd_0b0,0x180601fd_0_1,0x180601fd_2_3,0x180603fd_0_1,0x180603fd_2_3,0x180605fd_0_3,0x180605fd_4_7,0x180606fd_0_3,0x180609fd_0_3
11-29-2022_15.10.28,0,35860,961,1196,100,4,0,0,2045
11-29-2022_15.10.28,0,35611,924,1196,100,3840,0,0,2045
11-29-2022_15.10.28,0,38848,900,1196,100,258,0,0,2045
11-29-2022_15.10.28,0,38226,895,1295,100,268,0,0,2045
11-29-2022_15.10.28,0,30132,909,1295,100,3576,0,0,2045
11-29-2022_15.10.28,0,24280,902,1196,100,2565,0,0,0
11-29-2022_15.10.28,0,28638,875,1196,100,3063,0,0,0
11-29-2022_15.10.28,0,29634,872,1196,100,3322,0,0,0
11-29-2022_15.10.29,0,27020,873,1196,100,2819,0,0,0
11-29-2022_15.10.29,0,27269,866,1196,100,2819,0,0,0
11-29-2022_15.10.29,0,28265,861,1196,100,3068,0,0,2045
11-29-2022_15.10.29,0,27518,859,1196,100,3063,0,0,2045
11-29-2022_15.10.29,0,28016,855,1196,100,2819,0,0,2045
11-29-2022_15.10.29,0,28514,852,1196,100,3068,0,0,2045
11-29-2022_15.10.29,0,29012,849,1196,100,3063,0,0,0
11-29-2022_15.10.29,0,28514,850,1196,100,3063,0,0,0
11-29-2022_15.10.29,0,28265,851,1196,100,3063,0,0,0
11-29-2022_15.10.30,0,29385,847,1196,100,3068,0,0,0
11-29-2022_15.10.30,0,28140,850,1196,100,3063,0,0,0
11-29-2022_15.10.30,0,36980,826,1196,100,3825,0,0,2046
11-29-2022_15.10.30,0,40467,824,1196,100,268,0,0,2046
11-29-2022_15.10.30,0,38101,833,1196,100,9,0,0,2046
11-29-2022_15.10.30,0,29883,858,1196,100,3317,0,0,2046
11-29-2022_15.10.30,0,29261,858,1196,100,3068,0,0,2046
11-29-2022_15.10.30,0,29136,856,1196,100,3068,0,0,0
11-29-2022_15.10.30,0,27767,859,1196,100,3063,0,0,0
11-29-2022_15.10.30,0,28140,856,1196,100,3063,0,0,0
11-29-2022_15.10.31,0,28763,852,1196,100,3068,0,0,0
11-29-2022_15.10.31,0,28514,852,1196,100,3063,0,0,0
11-29-2022_15.10.31,0,28887,851,1196,100,3068,0,0,2047
11-29-2022_15.10.31,0,28763,851,1196,100,3063,0,0,2047
11-29-2022_15.10.31,0,29136,848,1196,100,3068,0,0,2047
11-29-2022_15.10.31,0,28514,850,1196,100,3068,0,0,2047
11-29-2022_15.10.31,0,28514,850,1196,100,3063,0,0,2047
11-29-2022_15.10.31,0,29012,847,1196,100,3068,0,0,0
11-29-2022_15.10.31,0,28763,848,1196,100,3068,0,0,0
11-29-2022_15.10.31,0,28514,849,1196,100,3063,0,0,0
11-29-2022_15.10.32,0,28763,848,1196,100,3068,0,0,0
11-29-2022_15.10.32,0,29136,846,1196,100,3063,0,0,0
11-29-2022_15.10.32,0,28389,849,1196,100,3063,0,0,2047
11-29-2022_15.10.32,0,28763,847,1196,100,3063,0,0,2047
11-29-2022_15.10.32,0,28763,847,1196,100,3063,0,0,2047
11-29-2022_15.10.32,0,28638,847,1196,100,3063,0,0,2047
11-29-2022_15.10.32,0,29261,845,1196,100,3068,0,0,0
11-29-2022_15.10.32,0,29136,845,1196,100,3068,0,0,0
11-29-2022_15.10.32,0,28763,847,1196,100,3068,0,0,0
11-29-2022_15.10.33,0,28638,848,1196,100,3063,0,0,0
11-29-2022_15.10.33,0,29136,846,1196,100,3068,0,0,0
11-29-2022_15.10.33,0,28389,848,1196,100,3063,0,0,2048
11-29-2022_15.10.33,0,29510,845,1196,100,3073,0,0,2048
11-29-2022_15.10.33,0,29012,846,1196,100,3068,0,0,2048
11-29-2022_15.10.33,0,28763,847,1196,100,3068,0,0,2048
11-29-2022_15.10.33,0,28514,848,1196,100,3063,0,0,0
11-29-2022_15.10.33,0,29385,845,1196,100,3068,0,0,0
11-29-2022_15.10.33,0,28887,847,1196,100,3068,0,0,0
11-29-2022_15.10.34,0,28638,848,1196,100,3063,0,0,0
11-29-2022_15.10.34,0,29385,845,1196,100,3068,0,0,0
11-29-2022_15.10.34,0,28638,848,1196,100,3068,0,0,2048
11-29-2022_15.10.34,0,29759,844,1196,100,3073,0,0,2048
11-29-2022_15.10.34,0,30630,843,1196,100,3317,0,0,2048
11-29-2022_15.10.34,0,30879,842,1196,100,3317,0,0,2048
11-29-2022_15.10.34,0,35362,831,1196,100,3830,0,0,0
11-29-2022_15.10.34,0,37852,829,1196,100,9,0,0,0
11-29-2022_15.10.34,0,38101,832,1196,100,14,0,0,0
11-29-2022_15.10.35,0,38724,832,1196,100,258,0,0,0
11-29-2022_15.10.35,0,35362,843,1196,100,3830,0,0,0
11-29-2022_15.10.35,0,30879,859,1196,100,3825,0,0,2049
11-29-2022_15.10.35,0,36482,839,1196,100,3840,0,0,2049
11-29-2022_15.10.35,0,36482,842,1196,100,3840,0,0,2049
11-29-2022_15.10.35,0,36109,843,1196,100,3835,0,0,2049
11-29-2022_15.10.35,0,37603,839,1196,100,9,0,0,0
11-29-2022_15.10.35,0,39346,836,1196,100,258,0,0,0
11-29-2022_15.10.35,0,35486,849,1196,100,3835,0,0,0
11-29-2022_15.10.36,0,34615,852,1196,100,3825,0,0,0
11-29-2022_15.10.36,0,35984,846,1196,100,3835,0,0,0
11-29-2022_15.10.36,0,35735,847,1196,100,3840,0,0,2050
11-29-2022_15.10.36,0,36731,845,1196,100,3840,0,0,2050
11-29-2022_15.10.36,0,37479,841,1196,100,14,0,0,2050
11-29-2022_15.10.36,0,39097,840,1196,100,258,0,0,2050
11-29-2022_15.10.36,0,40840,837,1196,100,258,0,0,0
11-29-2022_15.10.36,0,30755,870,1196,100,3322,0,0,0
11-29-2022_15.10.37,0,29634,870,1196,100,3317,0,0,0
11-29-2022_15.10.37,0,29136,868,1196,100,3068,0,0,0
11-29-2022_15.10.37,0,29136,864,1196,100,3068,0,0,2050
11-29-2022_15.10.37,0,28140,861,1196,100,3063,0,0,2050
11-29-2022_15.10.37,0,28763,857,1196,100,3063,0,0,2050
11-29-2022_15.10.37,0,28763,855,1196,100,3068,0,0,2050
11-29-2022_15.10.37,0,28887,854,1196,100,3068,0,0,0
11-29-2022_15.10.37,0,28887,853,1196,100,3068,0,0,0
11-29-2022_15.10.37,0,30132,847,1196,100,3068,0,0,0
11-29-2022_15.10.38,0,32872,842,1196,100,3317,0,0,0
11-29-2022_15.10.38,0,34490,840,1196,100,3576,0,0,0
11-29-2022_15.10.38,0,36482,834,1196,100,3825,0,0,2051
11-29-2022_15.10.38,0,30755,856,1196,100,4,0,0,2051
11-29-2022_15.10.38,0,28514,861,1196,100,3073,0,0,2051
11-29-2022_15.10.38,0,29012,857,1196,100,3068,0,0,2051
11-29-2022_15.10.38,0,28265,857,1196,100,3068,0,0,0
11-29-2022_15.10.38,0,28389,856,1196,100,3068,0,0,0
11-29-2022_15.10.38,0,29012,852,1196,100,3063,0,0,0
11-29-2022_15.10.38,0,28887,851,1196,100,3068,0,0,0
11-29-2022_15.10.39,0,28763,852,1196,100,3068,0,0,0
11-29-2022_15.10.39,0,29136,850,1196,100,3068,0,0,2051
11-29-2022_15.10.39,0,28887,849,1196,100,3068,0,0,2051
11-29-2022_15.10.39,0,28514,850,1196,100,3068,0,0,2051
11-29-2022_15.10.39,0,29385,846,1196,100,3063,0,0,2051
11-29-2022_15.10.39,0,28265,850,1196,100,3068,0,0,0
11-29-2022_15.10.39,0,28638,848,1196,100,3063,0,0,0
11-29-2022_15.10.39,0,29385,846,1196,100,3068,0,0,0
11-29-2022_15.10.39,0,28763,848,1196,100,3068,0,0,0
11-29-2022_15.10.40,0,28514,848,1196,100,3063,0,0,0
11-29-2022_15.10.40,0,28638,848,1196,100,3063,0,0,2052
11-29-2022_15.10.40,0,28389,848,1196,100,3068,0,0,2052
11-29-2022_15.10.40,0,28887,847,1196,100,3068,0,0,2052
11-29-2022_15.10.40,0,29136,846,1196,100,3068,0,0,2052
11-29-2022_15.10.40,0,28638,847,1196,100,3068,0,0,0
11-29-2022_15.10.40,0,28638,847,1196,100,3063,0,0,0
11-29-2022_15.10.40,0,28514,848,1196,100,3063,0,0,0
11-29-2022_15.10.40,0,29136,845,1196,100,3063,0,0,0
11-29-2022_15.10.41,0,28887,846,1196,100,3068,0,0,0
11-29-2022_15.10.41,0,28514,848,1196,100,3068,0,0,2052
11-29-2022_15.10.41,0,29261,845,1196,100,3063,0,0,2052
11-29-2022_15.10.41,0,28389,848,1196,100,3068,0,0,2052
11-29-2022_15.10.41,0,28638,847,1196,100,3063,0,0,2052
11-29-2022_15.10.41,0,28638,847,1196,100,3063,0,0,2052
11-29-2022_15.10.41,0,28638,847,1196,100,3063,0,0,0
11-29-2022_15.10.41,0,28763,847,1196,100,3068,0,0,0
11-29-2022_15.10.41,0,29261,846,1196,100,3068,0,0,0
11-29-2022_15.10.41,0,29385,845,1196,100,3068,0,0,0
11-29-2022_15.10.42,0,28514,848,1196,100,3068,0,0,0
11-29-2022_15.10.42,0,28763,847,1196,100,3068,0,0,2053
11-29-2022_15.10.42,0,29012,846,1196,100,3063,0,0,2053
11-29-2022_15.10.42,0,31128,838,1196,100,3063,0,0,2053
11-29-2022_15.10.42,0,40218,819,1196,100,3317,0,0,2053
11-29-2022_15.10.42,0,42957,821,1196,100,512,0,0,2053
11-29-2022_15.10.42,0,37603,837,1196,100,766,0,0,0
11-29-2022_15.10.42,0,39346,829,1196,100,4,0,0,0
11-29-2022_15.10.42,0,42210,828,1196,100,258,0,0,0
11-29-2022_15.10.42,0,40093,834,1196,100,766,0,0,0
11-29-2022_15.10.43,0,39346,839,1196,100,268,0,0,0
11-29-2022_15.10.43,0,38848,842,1196,100,263,0,0,2054
11-29-2022_15.10.43,0,37852,846,1196,100,14,0,0,2054
11-29-2022_15.10.43,0,36731,850,1196,100,14,0,0,2054
11-29-2022_15.10.43,0,36980,849,1196,100,3840,0,0,2054
11-29-2022_15.10.43,0,37105,848,1196,100,4,0,0,2054
11-29-2022_15.10.43,0,36856,848,1196,100,4,0,0,0
11-29-2022_15.10.43,0,35860,852,1196,100,3840,0,0,0
11-29-2022_15.10.43,0,36233,849,1196,100,3835,0,0,0
11-29-2022_15.10.43,0,37105,846,1196,100,3840,0,0,0
11-29-2022_15.10.44,0,36482,849,1196,100,4,0,0,0
11-29-2022_15.10.44,0,36856,847,1196,100,4,0,0,2054
11-29-2022_15.10.44,0,36856,847,1196,100,3840,0,0,2054
11-29-2022_15.10.44,0,37479,845,1196,100,3840,0,0,2054
11-29-2022_15.10.44,0,40218,839,1196,100,14,0,0,2054
11-29-2022_15.10.44,0,42459,836,1196,100,268,0,0,2054
11-29-2022_15.10.44,0,42334,836,1196,100,766,0,0,0
11-29-2022_15.10.44,0,42957,837,1196,100,766,0,0,0
11-29-2022_15.10.44,0,43829,836,1196,100,776,0,0,0
11-29-2022_15.10.44,0,44451,834,1196,100,776,0,0,0
11-29-2022_15.10.45,0,40218,851,1196,100,1020,0,0,0
11-29-2022_15.10.45,0,37977,858,1196,100,268,0,0,2055
11-29-2022_15.10.45,0,33494,872,1196,100,9,0,0,2055
11-29-2022_15.10.45,0,30257,879,1196,100,3576,0,0,2055
11-29-2022_15.10.45,0,28016,882,1196,100,3322,0,0,2055
11-29-2022_15.10.45,0,31004,863,1196,100,3068,0,0,2055
11-29-2022_15.10.45,0,38724,841,1196,100,3571,0,0,0
11-29-2022_15.10.45,0,33121,864,1196,100,263,0,0,0
11-29-2022_15.10.45,0,27767,873,1196,100,3317,0,0,0
11-29-2022_15.10.45,0,28140,867,1196,100,3063,0,0,0
11-29-2022_15.10.46,0,28763,860,1196,100,3063,0,0,0
11-29-2022_15.10.46,0,28265,860,1196,100,3068,0,0,2295
11-29-2022_15.10.46,0,28638,858,1196,100,3068,0,0,2295
11-29-2022_15.10.46,0,28763,855,1196,100,3068,0,0,2295
11-29-2022_15.10.46,0,28763,854,1196,100,3063,0,0,2295
11-29-2022_15.10.46,0,28389,854,1196,100,3068,0,0,2295
11-29-2022_15.10.46,0,28763,852,1196,100,3063,0,0,0
11-29-2022_15.10.46,0,28265,852,1196,100,3073,0,0,0
11-29-2022_15.10.46,0,28763,850,1196,100,3068,0,0,0
11-29-2022_15.10.47,0,29261,847,1196,100,3068,0,0,0
11-29-2022_15.10.47,0,28638,849,1196,100,3068,0,0,2295
11-29-2022_15.10.47,0,29136,847,1196,100,3063,0,0,2295
11-29-2022_15.10.47,0,29261,846,1196,100,3068,0,0,2295
11-29-2022_15.10.47,0,28514,849,1196,100,3068,0,0,2295
11-29-2022_15.10.47,0,28763,848,1196,100,3068,0,0,0
11-29-2022_15.10.47,0,29385,845,1196,100,3068,0,0,0
11-29-2022_15.10.47,0,28763,848,1196,100,3068,0,0,0
11-29-2022_15.10.47,0,28389,849,1196,100,3063,0,0,0
11-29-2022_15.10.48,0,28887,847,1196,100,3063,0,0,0
11-29-2022_15.10.48,0,29634,844,1196,100,3063,0,0,2296
11-29-2022_15.10.48,0,28763,848,1196,100,3068,0,0,2296
11-29-2022_15.10.48,0,29261,846,1196,100,3068,0,0,2296
11-29-2022_15.10.48,0,28389,849,1196,100,3068,0,0,2296
11-29-2022_15.10.48,0,28514,848,1196,100,3063,0,0,0
11-29-2022_15.10.48,0,28763,847,1196,100,3063,0,0,0
11-29-2022_15.10.48,0,29012,846,1196,100,3063,0,0,0
11-29-2022_15.10.48,0,28763,847,1196,100,3068,0,0,0
11-29-2022_15.10.49,0,28763,848,1196,100,3068,0,0,0
11-29-2022_15.10.49,0,29261,845,1196,100,3068,0,0,2296
11-29-2022_15.10.49,0,28514,848,1196,100,3068,0,0,2296
11-29-2022_15.10.49,0,29261,845,1196,100,3063,0,0,2296
11-29-2022_15.10.49,0,28887,847,1196,100,3063,0,0,2296
11-29-2022_15.10.49,0,28763,847,1196,100,3068,0,0,0
11-29-2022_15.10.49,0,28887,847,1196,100,3068,0,0,0
11-29-2022_15.10.49,0,29261,845,1196,100,3063,0,0,0
11-29-2022_15.10.49,0,28514,848,1196,100,3068,0,0,0
11-29-2022_15.10.50,0,28638,848,1196,100,3068,0,0,0
11-29-2022_15.10.50,0,34241,829,1196,100,3068,0,0,0
11-29-2022_15.10.50,0,41587,817,1196,100,4,0,0,2297
11-29-2022_15.10.50,0,40467,831,1196,100,766,0,0,2297
11-29-2022_15.10.50,0,37105,835,1196,100,258,0,0,2297
11-29-2022_15.10.50,0,38475,832,1196,100,4,0,0,2297
11-29-2022_15.10.50,0,36856,840,1196,100,14,0,0,0
11-29-2022_15.10.50,0,36233,844,1196,100,4,0,0,0
11-29-2022_15.10.50,0,31253,861,1196,100,3830,0,0,0
11-29-2022_15.10.50,0,28140,869,1196,100,3322,0,0,0
11-29-2022_15.10.51,0,28514,864,1196,100,3068,0,0,0
11-29-2022_15.10.51,0,29012,859,1196,100,3068,0,0,0
11-29-2022_15.10.51,0,28638,858,1196,100,3068,0,0,2298
11-29-2022_15.10.51,0,28389,857,1196,100,3068,0,0,2298
11-29-2022_15.10.51,0,28514,856,1196,100,3068,0,0,2298
11-29-2022_15.10.51,0,29261,851,1196,100,3063,0,0,2298
11-29-2022_15.10.51,0,28389,854,1196,100,3068,0,0,0
11-29-2022_15.10.51,0,28638,852,1196,100,3068,0,0,0
11-29-2022_15.10.51,0,29136,849,1196,100,3063,0,0,0
11-29-2022_15.10.51,0,28514,850,1196,100,3063,0,0,0
11-29-2022_15.10.52,0,28514,850,1196,100,3068,0,0,0
11-29-2022_15.10.52,0,28763,849,1196,100,3068,0,0,0
11-29-2022_15.10.52,0,29261,846,1196,100,3068,0,0,2298
11-29-2022_15.10.52,0,28638,849,1196,100,3073,0,0,2298
11-29-2022_15.10.52,0,29261,847,1196,100,3068,0,0,2298
11-29-2022_15.10.52,0,29385,846,1196,100,3068,0,0,2298
11-29-2022_15.10.52,0,28016,851,1196,100,3068,0,0,0
11-29-2022_15.10.52,0,28763,848,1196,100,3068,0,0,0
11-29-2022_15.10.52,0,29012,847,1196,100,3063,0,0,0
11-29-2022_15.10.52,0,28763,847,1196,100,3068,0,0,0
11-29-2022_15.10.53,0,28887,847,1196,100,3068,0,0,0
11-29-2022_15.10.53,0,29136,847,1196,100,3068,0,0,0
11-29-2022_15.10.53,0,29385,845,1196,100,3068,0,0,2299
11-29-2022_15.10.53,0,28514,849,1196,100,3068,0,0,2299
11-29-2022_15.10.53,0,28638,848,1196,100,3068,0,0,2299
11-29-2022_15.10.53,0,29136,846,1196,100,3063,0,0,2299
11-29-2022_15.10.53,0,28763,847,1196,100,3063,0,0,0
11-29-2022_15.10.53,0,28638,848,1196,100,3068,0,0,0
11-29-2022_15.10.53,0,29136,846,1196,100,3068,0,0,0
11-29-2022_15.10.53,0,29261,845,1196,100,3068,0,0,0
11-29-2022_15.10.54,0,28140,849,1196,100,3068,0,0,0
11-29-2022_15.10.54,0,28265,849,1196,100,3063,0,0,0
11-29-2022_15.10.54,0,29012,846,1196,100,3063,0,0,2299
11-29-2022_15.10.54,0,29012,846,1196,100,3063,0,0,2299
11-29-2022_15.10.54,0,29385,846,1196,100,3073,0,0,2299
11-29-2022_15.10.54,0,29261,846,1196,100,3068,0,0,2299
11-29-2022_15.10.54,0,29634,844,1196,100,3068,0,0,0
11-29-2022_15.10.54,0,28887,847,1196,100,3073,0,0,0
11-29-2022_15.10.54,0,28638,848,1196,100,3068,0,0,0
11-29-2022_15.10.54,0,29385,845,1196,100,3068,0,0,0
11-29-2022_15.10.55,0,28265,849,1196,100,3063,0,0,0
11-29-2022_15.10.55,0,28638,848,1196,100,3068,0,0,0
11-29-2022_15.10.55,0,28887,847,1196,100,3063,0,0,2300
11-29-2022_15.10.55,0,28763,847,1196,100,3063,0,0,2300
11-29-2022_15.10.55,0,28389,848,1196,100,3068,0,0,2300
11-29-2022_15.10.55,0,28389,848,1196,100,3063,0,0,2300
11-29-2022_15.10.55,0,29136,845,1196,100,3063,0,0,0
11-29-2022_15.10.55,0,28140,849,1196,100,3063,0,0,0
11-29-2022_15.10.55,0,28887,846,1196,100,3063,0,0,0
11-29-2022_15.10.55,0,32374,835,1196,100,3068,0,0,0
11-29-2022_15.10.56,0,51922,779,1196,100,3840,0,0,0
11-29-2022_15.10.56,0,62132,803,1196,100,2559,0,0,0
11-29-2022_15.10.56,0,37728,887,1295,100,2818,0,0,2301
11-29-2022_15.10.56,0,51050,829,1295,100,14,0,0,2301
11-29-2022_15.10.56,0,1832,798,1196,100,2305,0,0,2301
11-29-2022_15.10.56,0,38599,922,1196,100,3570,0,0,2301
11-29-2022_15.10.56,0,28638,933,1196,100,3835,0,0,0
11-29-2022_15.10.56,0,24405,907,1196,100,2814,0,0,0
11-29-2022_15.10.56,0,28265,874,1196,100,2565,0,0,0
11-29-2022_15.10.56,0,31128,871,1196,100,3327,0,0,0
11-29-2022_15.10.57,0,28140,873,1196,100,3317,0,0,0
11-29-2022_15.10.57,0,29634,860,1196,100,2819,0,0,0
11-29-2022_15.10.57,0,55906,779,1196,100,766,0,0,2301
11-29-2022_15.10.57,0,6190,766,1196,100,2564,0,0,2301
11-29-2022_15.10.57,0,6564,818,1295,100,770,0,0,2301
11-29-2022_15.10.57,0,60513,849,1295,100,267,0,0,2301
11-29-2022_15.10.57,0,62256,842,1295,100,3067,0,0,0
11-29-2022_15.10.57,0,47813,907,1295,100,3316,0,0,0
11-29-2022_15.10.57,0,31626,950,1295,100,771,0,0,0
11-29-2022_15.10.57,0,24903,930,1196,100,3322,0,0,0
11-29-2022_15.10.58,0,25401,888,1196,100,2560,0,0,0
11-29-2022_15.10.58,0,33370,869,1196,100,2814,0,0,0
11-29-2022_15.10.58,0,27642,882,1196,100,3581,0,0,2302
11-29-2022_15.10.58,0,26646,875,1196,100,3063,0,0,2302
11-29-2022_15.10.58,0,28887,863,1196,100,2819,0,0,2302
11-29-2022_15.10.58,0,28763,861,1196,100,3068,0,0,2302
11-29-2022_15.10.58,0,28265,860,1196,100,3068,0,0,0
11-29-2022_15.10.58,0,28638,856,1196,100,3063,0,0,0
11-29-2022_15.10.58,0,29510,851,1196,100,3068,0,0,0
11-29-2022_15.10.58,0,29385,851,1196,100,3068,0,0,0
11-29-2022_15.10.59,0,37728,827,1196,100,3317,0,0,0
11-29-2022_15.10.59,0,53665,785,1196,100,776,0,0,0
11-29-2022_15.10.59,0,63626,804,1295,100,2818,0,0,2303
11-29-2022_15.10.59,0,39969,894,1295,100,1543,0,0,2303
11-29-2022_15.10.59,0,28638,919,1196,100,3581,0,0,2303
11-29-2022_15.10.59,0,25027,898,1196,100,2814,0,0,2303
11-29-2022_15.10.59,0,25899,877,1196,100,2809,0,0,0
11-29-2022_15.10.59,0,30879,866,1196,100,3322,0,0,0
11-29-2022_15.10.59,0,28887,868,1196,100,3322,0,0,0
11-29-2022_15.10.59,0,27518,865,1196,100,3063,0,0,0
11-29-2022_15.11.00,0,28389,860,1196,100,3068,0,0,0
11-29-2022_15.11.00,0,28763,858,1196,100,3068,0,0,0
11-29-2022_15.11.00,0,29261,853,1196,100,3068,0,0,2304
11-29-2022_15.11.00,0,28514,855,1196,100,3068,0,0,2304
11-29-2022_15.11.00,0,28763,853,1196,100,3073,0,0,2304
11-29-2022_15.11.00,0,29012,850,1196,100,3063,0,0,2304
11-29-2022_15.11.00,0,32747,839,1196,100,3068,0,0,0
11-29-2022_15.11.00,0,42584,812,1196,100,3835,0,0,0
11-29-2022_15.11.00,0,45323,834,1196,100,1289,0,0,0
11-29-2022_15.11.00,0,28265,879,1196,100,3327,0,0,0
11-29-2022_15.11.01,0,32872,857,1196,100,3073,0,0,0
11-29-2022_15.11.01,0,42085,838,1196,100,9,0,0,0
11-29-2022_15.11.01,0,28638,874,1196,100,3840,0,0,2304
11-29-2022_15.11.01,0,28016,871,1196,100,3063,0,0,2304
11-29-2022_15.11.01,0,28514,866,1196,100,3068,0,0,2304
11-29-2022_15.11.01,0,28638,862,1196,100,3068,0,0,2304
11-29-2022_15.11.01,0,29136,857,1196,100,3068,0,0,0
11-29-2022_15.11.01,0,28265,859,1196,100,3068,0,0,0
11-29-2022_15.11.01,0,28389,857,1196,100,3068,0,0,0
11-29-2022_15.11.01,0,28887,853,1196,100,3063,0,0,0
11-29-2022_15.11.02,0,28887,852,1196,100,3068,0,0,0
11-29-2022_15.11.02,0,29012,851,1196,100,3073,0,0,0
11-29-2022_15.11.02,0,29385,850,1196,100,3068,0,0,2305
11-29-2022_15.11.02,0,29385,848,1196,100,3068,0,0,2305
11-29-2022_15.11.02,0,28638,851,1196,100,3068,0,0,2305
11-29-2022_15.11.02,0,28763,850,1196,100,3073,0,0,2305
11-29-2022_15.11.02,0,29136,848,1196,100,3063,0,0,0
11-29-2022_15.11.02,0,28763,848,1196,100,3063,0,0,0
11-29-2022_15.11.02,0,28763,848,1196,100,3068,0,0,0
11-29-2022_15.11.02,0,29012,848,1196,100,3068,0,0,0
11-29-2022_15.11.03,0,29510,845,1196,100,3068,0,0,0
11-29-2022_15.11.03,0,29136,847,1196,100,3068,0,0,0
11-29-2022_15.11.03,0,28514,849,1196,100,3068,0,0,2305
11-29-2022_15.11.03,0,29136,846,1196,100,3063,0,0,2305
11-29-2022_15.11.03,0,28514,848,1196,100,3063,0,0,2305
11-29-2022_15.11.03,0,29136,846,1196,100,3068,0,0,2305
11-29-2022_15.11.03,0,29136,847,1196,100,3068,0,0,0
11-29-2022_15.11.03,0,28638,848,1196,100,3068,0,0,0
11-29-2022_15.11.03,0,29136,846,1196,100,3068,0,0,0
11-29-2022_15.11.03,0,28638,849,1196,100,3068,0,0,0
11-29-2022_15.11.04,0,29261,846,1196,100,3063,0,0,0
11-29-2022_15.11.04,0,28514,848,1196,100,3063,0,0,0
11-29-2022_15.11.04,0,28887,847,1196,100,3068,0,0,2306
11-29-2022_15.11.04,0,29510,845,1196,100,3068,0,0,2306
11-29-2022_15.11.04,0,28887,847,1196,100,3068,0,0,2306
11-29-2022_15.11.04,0,31128,839,1196,100,3068,0,0,2306
11-29-2022_15.11.04,0,39844,819,1196,100,3581,0,0,0
11-29-2022_15.11.04,0,43206,818,1196,100,522,0,0,0
11-29-2022_15.11.04,0,42584,824,1196,100,771,0,0,0
11-29-2022_15.11.04,0,45323,819,1196,100,771,0,0,0
11-29-2022_15.11.05,0,45198,823,1196,100,1030,0,0,0
11-29-2022_15.11.05,0,44202,828,1196,100,1020,0,0,0
11-29-2022_15.11.05,0,47066,823,1196,100,1279,0,0,2307
11-29-2022_15.11.05,0,46070,830,1196,100,1279,0,0,2307
11-29-2022_15.11.05,0,35237,870,1295,100,1030,0,0,2307
11-29-2022_15.11.05,0,32996,874,1295,100,3581,0,0,2307
11-29-2022_15.11.05,0,31751,873,1295,100,3576,0,0,0
11-29-2022_15.11.05,0,48311,818,1196,100,263,0,0,0
11-29-2022_15.11.05,0,56280,817,1196,100,2041,0,0,0
11-29-2022_15.11.05,0,51548,838,1196,100,2300,0,0,0
11-29-2022_15.11.06,0,47190,844,1196,100,1284,0,0,0
11-29-2022_15.11.06,0,46941,845,1196,100,1284,0,0,0
11-29-2022_15.11.06,0,46692,846,1196,100,1284,0,0,2307
11-29-2022_15.11.06,0,46817,846,1196,100,1035,0,0,2307
11-29-2022_15.11.06,0,46443,847,1196,100,1279,0,0,2307
11-29-2022_15.11.06,0,47190,845,1196,100,1284,0,0,2307
11-29-2022_15.11.06,0,48062,843,1196,100,1284,0,0,0
11-29-2022_15.11.06,0,46568,848,1196,100,1279,0,0,0
11-29-2022_15.11.06,0,46692,848,1196,100,1279,0,0,0
11-29-2022_15.11.06,0,46941,847,1196,100,1284,0,0,0
11-29-2022_15.11.07,0,47813,843,1196,100,1279,0,0,0
11-29-2022_15.11.07,0,47813,846,1196,100,1289,0,0,0
11-29-2022_15.11.07,0,49183,842,1196,100,1533,0,0,2308
11-29-2022_15.11.07,0,49432,841,1196,100,1533,0,0,2308
11-29-2022_15.11.07,0,48934,844,1196,100,1538,0,0,2308
11-29-2022_15.11.07,0,48436,846,1196,100,1289,0,0,2308
11-29-2022_15.11.07,0,49183,843,1196,100,1533,0,0,0
11-29-2022_15.11.07,0,49556,842,1196,100,1538,0,0,0
11-29-2022_15.11.07,0,48311,848,1196,100,1538,0,0,0
11-29-2022_15.11.07,0,48809,846,1196,100,1533,0,0,0
11-29-2022_15.11.08,0,49432,844,1196,100,1533,0,0,0
11-29-2022_15.11.08,0,49432,844,1196,100,1533,0,0,0
11-29-2022_15.11.08,0,50677,842,1196,100,1543,0,0,2309
11-29-2022_15.11.08,0,51797,840,1196,100,1787,0,0,2309
11-29-2022_15.11.08,0,51922,840,1196,100,1792,0,0,2309
11-29-2022_15.11.08,0,52544,839,1196,100,1792,0,0,2309
11-29-2022_15.11.08,0,53167,840,1196,100,2041,0,0,0
11-29-2022_15.11.08,0,52918,840,1196,100,2041,0,0,0
11-29-2022_15.11.08,0,52295,843,1196,100,1797,0,0,0
11-29-2022_15.11.08,0,53042,842,1196,100,2046,0,0,0
11-29-2022_15.11.09,0,52793,843,1196,100,1797,0,0,0
11-29-2022_15.11.09,0,52544,845,1196,100,1797,0,0,0
11-29-2022_15.11.09,0,52793,844,1196,100,1797,0,0,2310
11-29-2022_15.11.09,0,52918,844,1196,100,1797,0,0,2310
11-29-2022_15.11.09,0,60015,846,1196,100,2295,0,0,2310
11-29-2022_15.11.09,0,58521,876,1196,100,3321,0,0,2310
11-29-2022_15.11.09,0,57151,888,1196,100,2813,0,0,2310
11-29-2022_15.11.09,0,57649,897,1295,100,2813,0,0,0
11-29-2022_15.11.09,0,58272,903,1295,100,2818,0,0,0
11-29-2022_15.11.09,0,57400,915,1295,100,3062,0,0,0
11-29-2022_15.11.10,0,58521,917,1295,100,3067,0,0,0
